Ind,match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color
2880,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477015603,Post,7943,443966,Jeremy Toljan,95.3508786640393,27.1942844315351,64,NA,FALSE,FALSE,NA,NA,30.292,0.160526315,0.290911436080933,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.98095238095238,0.0424672791005291,1,Jeremy,Toljan,#084018
2881,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477017687,AttemptSaved,9876,299886,Kevin Lasagna,101.870686761492,36.1349994182587,68,NA,FALSE,TRUE,104.9051724138,35.3725,31.02625,1.829999991,0.64406430721283,0.9953,Header,RegularPlay,SecondHalf,FALSE,1.78670634920635,0.484126981746032,1,Kevin,Lasagna,#002F6C
2882,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477017691,Miss,9876,109338,Marco Davide Faraoni,100.827584760246,31.7125,68,NA,FALSE,FALSE,NA,NA,31.255,3.8547586248,0.65498423576355,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.48227341838922,0.677248677248677,0.664114215486793,Marco Davide,Faraoni,#002F6C
2883,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477019119,Miss,9876,1396375,Ibrahim Suleman,83.9490325633311,37.8640489034649,71,NA,FALSE,FALSE,NA,NA,38.620476192,6.3921379432,0.0368508696556091,NA,RightFoot,FromCorner,SecondHalf,FALSE,0.510459345981436,0.677248677248677,0.40049198292464,Ibrahim,Suleman,#002F6C
2884,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477020445,Goal,7943,815431,Davide Frattesi,99.6896566197541,41.4256254410744,74,NA,FALSE,TRUE,NA,NA,35.75375,0.6485263126,0.14858278632164,0.2699,RightFoot,RegularPlay,SecondHalf,FALSE,0.536044973544974,0.171567807566138,1,Davide,Frattesi,#084018
2885,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477021887,AttemptSaved,9876,722983,Fabio Depaoli,98.9210511590607,40.8057155684649,77,NA,TRUE,TRUE,101.1120689658,38.78857143,36.135,1.219999994,0.0817805826663971,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.435185185185184,0.322751321164021,1,Fabio,Depaoli,#002F6C
2886,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477023167,Miss,7943,614207,Maxime Lopez,91.0999984741211,33.0087505817413,80,NA,FALSE,FALSE,NA,NA,43.3001273835,0.3595789456,0.224139600992203,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0,0.038663873167797,0.406446045750552,Maxime,Lopez,#084018
2887,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477024913,Miss,9876,722983,Fabio Depaoli,100.827584760246,41.888125,83,NA,FALSE,FALSE,NA,NA,51.8478980881,1.2456842044,0.0297053158283234,NA,Header,RegularPlay,SecondHalf,FALSE,0,0.0697944485255972,0.211789644995805,Fabio,Depaoli,#002F6C
2888,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477026371,AttemptSaved,7943,875672,Hamed Traorè,81.3587378648,38.7045250934649,87,NA,TRUE,TRUE,84.0616504856,35.0675,33.92375,1.219999994,0.0897391140460968,NA,RightFoot,FreeKick,SecondHalf,FALSE,1.02017195767196,0.322751321164021,1,Hamed,Traorè,#084018
2889,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477026425,Miss,7943,750030,Andrea Pinamonti,91,32.6275005817413,87,NA,FALSE,FALSE,NA,NA,42.00375,1.2456842044,0.0425184369087219,NA,RightFoot,SetPiece,SecondHalf,FALSE,0,0.155637570438857,0.472278619397158,Andrea,Pinamonti,#084018
2890,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477027239,AttemptSaved,9876,299886,Kevin Lasagna,90.5,44.7714649638,90,0,FALSE,TRUE,103.103448276,35.22,32.55125,1.1814736784,0.0530082285404205,0.1039,LeftFoot,RegularPlay,SecondHalf,FALSE,1.3832671957672,0.312559174179894,1,Kevin,Lasagna,#002F6C
2891,3919137,11,55,Serie A,Serie A Round 11,55,2022/2023,"Mon, Oct 24, 2022, 18:45 UTC",7943,Sassuolo,#084018,9876,Hellas Verona,#002F6C,2477027665,AttemptSaved,7943,875672,Hamed Traorè,96.7017573297786,45.9625456287257,90,1,TRUE,TRUE,99.1140350876,42.813125,35.14375,1.219999994,0.075192391872406,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.697420634920634,0.322751321164021,1,Hamed,Traorè,#084018
2892,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478660261,Miss,9875,900433,Khvicha Kvaratskhelia,98.6315818917786,31.8650005817413,4,NA,FALSE,FALSE,101.8706896554,40.049285715,41.888125,1.0723157842,0.13225907087326,NA,Header,RegularPlay,FirstHalf,FALSE,0,0.135940516180968,0.479201331114809,Khvicha,Kvaratskhelia,#003880
2893,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478660293,Goal,9875,687681,Victor Osimhen,102.249998553246,39.5450012834649,4,NA,FALSE,TRUE,NA,NA,32.9325,0.609999997,0.230956941843033,0.7322,LeftFoot,RegularPlay,FirstHalf,FALSE,1.28240740740741,0.161375660582011,1,Victor,Osimhen,#003880
2894,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478664421,AttemptSaved,9875,282731,Mario Rui,81.6966053793311,50.0262420363,7,NA,FALSE,TRUE,103.577586207,35.0675,34.99125,1.829999991,0.0267215371131897,0.073,RightFoot,RegularPlay,FirstHalf,FALSE,0.73776455026455,0.484126981746032,1,Mario,Rui,#003880
2895,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478670119,Miss,9875,612863,Andre-Frank Zambo Anguissa,94.0964897540607,37.6959998168945,12,NA,FALSE,FALSE,NA,NA,26.574375,0.5329473658,0.0474355518817902,NA,Header,FromCorner,FirstHalf,FALSE,2,0.071771381641276,0.509048059927616,Andre-Frank Zambo,Anguissa,#003880
2896,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478671145,Miss,9875,612863,Andre-Frank Zambo Anguissa,80.5703917873311,22.8782165647,13,NA,FALSE,FALSE,NA,NA,27.698571428,5.9142069072,0.0208852589130402,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.72159027104185,0.677248677248677,0.432856009295758,Andre-Frank Zambo,Anguissa,#003880
2897,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478674447,Miss,7943,750030,Andrea Pinamonti,91.6999969482422,36.0587505817413,16,NA,FALSE,FALSE,NA,NA,27.698571428,0.3595789456,0.107059836387634,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0570630836311891,0.599863976368184,Andrea,Pinamonti,#084018
2898,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478678485,Goal,9875,687681,Victor Osimhen,100.827584760246,31.2550011634827,19,NA,FALSE,TRUE,NA,NA,33.92375,0.0834736838,0.41536408662796,0.754,RightFoot,RegularPlay,FirstHalf,FALSE,1.02017195767196,0.0220829851322751,1,Victor,Osimhen,#003880
2899,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478680627,AttemptSaved,7943,921921,Kristian Thorstvedt,89.5999984741211,33.1612511634827,21,NA,FALSE,TRUE,97.6666666661,33.61875,35.44875,0.4045263138,0.0964351892471313,0.3749,LeftFoot,RegularPlay,FirstHalf,FALSE,0.616732804232803,0.107017543333333,1,Kristian,Thorstvedt,#084018
2900,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478687425,AttemptSaved,7943,935769,Armand Laurienté,97.6666696107786,47.4338874853743,28,NA,FALSE,TRUE,103.2931034484,37.672,34.305,0.2054736832,0.0839083790779114,0.0275,LeftFoot,RegularPlay,FirstHalf,FALSE,0.919312169312169,0.0543581172486773,1,Armand,Laurienté,#084018
2901,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478690563,AttemptSaved,9875,687681,Victor Osimhen,99.3070175438,33.7712505817413,31,NA,TRUE,TRUE,100.732758621,33.61875,33.00875,1.219999994,0.169997960329056,NA,Header,FromCorner,FirstHalf,FALSE,1.26223544973545,0.322751321164021,1,Victor,Osimhen,#003880
2902,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478693803,AttemptSaved,7943,750030,Andrea Pinamonti,83.4985454080656,27.3623803107676,34,NA,FALSE,TRUE,103.103448276,32.3225,34.83875,1.219999994,0.038720428943634,0.0442,RightFoot,RegularPlay,FirstHalf,FALSE,0.778108465608464,0.322751321164021,1,Andrea,Pinamonti,#084018
2903,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478695913,Goal,9875,900433,Khvicha Kvaratskhelia,92.6999969482422,42.4084383821487,36,NA,FALSE,TRUE,NA,NA,35.44875,0.4879999976,0.294381618499756,0.0624,RightFoot,FromCorner,FirstHalf,FALSE,0.616732804232803,0.129100528465608,1,Khvicha,Kvaratskhelia,#003880
2904,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478700363,Miss,9875,900433,Khvicha Kvaratskhelia,85.0647091577518,42.6975008821487,39,NA,FALSE,FALSE,NA,NA,34.07625,4.5846896616,0.0488072037696838,NA,RightFoot,SetPiece,FirstHalf,FALSE,0.988736377933552,0.677248677248677,0.558380215228481,Khvicha,Kvaratskhelia,#003880
2905,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478703871,Miss,9875,900433,Khvicha Kvaratskhelia,79.7820371175344,35.4487511634827,42,NA,FALSE,FALSE,NA,NA,42.350625,0.3595789456,0.0154600441455841,NA,RightFoot,FromCorner,FirstHalf,FALSE,0,0.0430601237152908,0.452660728987352,Khvicha,Kvaratskhelia,#003880
2906,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478732381,AttemptSaved,7943,750030,Andrea Pinamonti,95.4473684198,16.1521016446282,49,NA,FALSE,TRUE,103.9568965518,31.78875,36.745,0.449473682,0.0507561564445496,0.4562,RightFoot,RegularPlay,SecondHalf,FALSE,0.273809523809523,0.118908381481481,1,Andrea,Pinamonti,#084018
2907,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478740863,AttemptSaved,9875,900433,Khvicha Kvaratskhelia,91.5999984741211,34.5337505817413,52,NA,TRUE,TRUE,99.1140350876,34.53375,34.53375,1.219999994,0.129820942878723,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.858796296296295,0.322751321164021,1,Khvicha,Kvaratskhelia,#003880
2908,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478742429,Miss,9875,362212,Piotr Zielinski,101.491382204508,44.7714649638,53,NA,FALSE,FALSE,NA,NA,38.200238097,5.6708965616,0.0695941150188446,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.498385191049902,0.677248677248677,0.451427736724176,Piotr,Zielinski,#003880
2909,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478752627,AttemptSaved,7943,815431,Davide Frattesi,93.8000030517578,33.5425011634827,57,NA,FALSE,TRUE,102.8189655174,33.695,34.99125,0.160526315,0.103282153606415,0.0843,RightFoot,RegularPlay,SecondHalf,FALSE,0.73776455026455,0.0424672791005291,1,Davide,Frattesi,#084018
2910,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478753263,Miss,7943,614207,Maxime Lopez,76.0655374193311,52.4784713368,57,NA,FALSE,FALSE,NA,NA,32.6275,5.6708965616,0.0171295702457428,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.16391126154866,0.677248677248677,0.451427736724176,Maxime,Lopez,#084018
2911,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478757847,AttemptSaved,9875,687681,Victor Osimhen,94.6754356503214,34.5337505817413,59,NA,TRUE,TRUE,96.5087719289,34.53375,34.61,1.219999994,0.0492528676986694,NA,Header,FromCorner,SecondHalf,FALSE,0.838624338624339,0.322751321164021,1,Victor,Osimhen,#003880
2912,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478758157,Miss,9875,773189,Tanguy Ndombélé,91.8000030517578,43.3701910778,59,NA,FALSE,FALSE,NA,NA,27.53047619,1.6951578864,0.0372840762138367,NA,RightFoot,FromCorner,SecondHalf,FALSE,2,0.262022049254967,0.584277933123489,Tanguy,Ndombélé,#003880
2913,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478760265,AttemptSaved,7943,815431,Davide Frattesi,94,24.8978133821487,60,NA,FALSE,TRUE,98.0526315785,26.6321875,35.44875,0.2054736832,0.269067525863647,0.6148,RightFoot,RegularPlay,SecondHalf,FALSE,0.616732804232803,0.0543581172486773,1,Davide,Frattesi,#084018
2914,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478766901,Miss,7943,935769,Armand Laurienté,69.5334951488,54.4223716620217,63,NA,FALSE,FALSE,NA,NA,32.6275,5.7925517344,0.00856068730354309,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.16046879719756,0.677248677248677,0.441946851298199,Armand,Laurienté,#084018
2915,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478789017,Miss,7943,1192576,Agustin Alvarez,97.8596491223,35.90625,74,NA,FALSE,FALSE,NA,NA,42.2928125,4.2197241432,0.214617609977722,NA,Header,RegularPlay,SecondHalf,FALSE,0,0.508841137213702,0.455816407280401,Agustin,Alvarez,#084018
2916,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478792739,AttemptSaved,9875,951743,Giacomo Raspadori,82.5975710975344,41.4834370589256,76,NA,TRUE,TRUE,89.8,39.124761906,33.31375,1.7850526228,0.069509744644165,NA,RightFoot,FreeKick,SecondHalf,FALSE,1.18154761904762,0.472236143597884,1,Giacomo,Raspadori,#003880
2917,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478795587,Goal,9875,687681,Victor Osimhen,92.4000015258789,30.3040001831055,77,NA,FALSE,TRUE,NA,NA,36.5925,0.8154736802,0.33176988363266,0.7563,RightFoot,RegularPlay,SecondHalf,FALSE,0.314153439153439,0.215733777830688,1,Victor,Osimhen,#003880
2918,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478821737,AttemptSaved,9875,916710,Alessandro Zanoli,97.5701724933214,20.5661151873436,88,NA,FALSE,TRUE,103.8620689656,31.78875,36.21125,0.9374736796,0.0623373091220856,0.2473,RightFoot,RegularPlay,SecondHalf,FALSE,0.415013227513228,0.24800890994709,1,Alessandro,Zanoli,#003880
2919,3919146,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 13:00 UTC",9875,Napoli,#003880,7943,Sassuolo,#084018,2478831805,Miss,9875,521210,Hirving Lozano,80.2325242728,34.5337505817413,90,2,FALSE,FALSE,NA,NA,28.539047618,2.3179999886,0.0303668081760406,NA,RightFoot,RegularPlay,SecondHalf,FALSE,2,0.424468082937406,0.692186954872445,Hirving,Lozano,#003880
2920,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478956991,AttemptSaved,9885,1280080,Fabio Miretti,84.9573496642482,27.6145225265351,7,NA,TRUE,TRUE,92.8,30.41625,35.75375,1.219999994,0.0599139928817749,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.536044973544974,0.322751321164021,1,Fabio,Miretti,#000000
2921,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478972341,Miss,9885,155066,Juan Cuadrado,95.1578917908214,18.3240764352,27,NA,FALSE,FALSE,NA,NA,45.051719741,0.0898947364,0.0439359843730927,NA,RightFoot,RegularPlay,FirstHalf,FALSE,-2.22044604925031E-16,0.00813400434563191,0.342028217199251,Juan,Cuadrado,#000000
2922,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478975575,AttemptSaved,9885,352879,Adrien Rabiot,74.2635887982689,25.0134366178513,32,NA,FALSE,TRUE,103.4827586208,32.9325,34.38125,0.0385263156,0.0168411731719971,0.0322,LeftFoot,RegularPlay,FirstHalf,FALSE,0.899140211640211,0.010192146984127,1,Adrien,Rabiot,#000000
2923,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478979171,Miss,9885,1280080,Fabio Miretti,80.5703917873311,25.0134366178513,36,NA,FALSE,FALSE,93,26.2853125,28.791190475,0.3595789456,0.018203467130661,NA,LeftFoot,FromCorner,FirstHalf,FALSE,2,0.0690328459649329,0.725693650700349,Fabio,Miretti,#000000
2924,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478985069,AttemptSaved,9885,1280080,Fabio Miretti,87.3191192848759,34.3050011634827,42,NA,TRUE,TRUE,88.8,34.38125,35.6775,1.219999994,0.0523616075515747,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.556216931216931,0.322751321164021,1,Fabio,Miretti,#000000
2925,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2478985955,AttemptSaved,9885,352879,Adrien Rabiot,95.0614020350607,26.69,43,NA,FALSE,TRUE,103.577586207,32.78,32.3225,0.9374736796,0.0269741415977478,0.0584,Header,FromCorner,FirstHalf,FALSE,1.44378306878307,0.24800890994709,1,Adrien,Rabiot,#000000
2926,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479000591,AttemptSaved,9885,1189288,Federico Gatti,97.0877163528214,40.9738082415351,48,NA,FALSE,TRUE,103.4827586208,35.525,32.09375,0.3274736826,0.0277581512928009,0.2227,Header,SetPiece,SecondHalf,FALSE,1.50429894179894,0.0866332493650794,1,Federico,Gatti,#000000
2927,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479003551,Miss,9888,1077653,Valentin Gendrey,80.1199046320656,22.0374516985564,51,NA,FALSE,FALSE,NA,NA,31.02625,5.9142069072,0.0201697945594788,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.3405305708051,0.677248677248677,0.432856009295758,Valentin,Gendrey,#ED1921
2928,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479012997,AttemptSaved,9885,277460,Arkadiusz Milik,86.9970571851241,31.9412494182587,64,NA,FALSE,TRUE,103.8620689656,33.61875,32.0175,0.609999997,0.0493154227733612,0.11,LeftFoot,RegularPlay,SecondHalf,FALSE,1.5244708994709,0.161375660582011,1,Arkadiusz,Milik,#000000
2929,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479014703,Miss,9885,747926,Moise Kean,95.9298245603,36.9737511634827,67,NA,FALSE,FALSE,NA,NA,40.637619048,1.3355789408,0.115632206201553,NA,Header,RegularPlay,SecondHalf,FALSE,-2.22044604925031E-16,0.20121355732255,0.569481311395682,Moise,Kean,#000000
2930,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479015593,AttemptSaved,9885,155066,Juan Cuadrado,94.4824561388,22.5979607184129,69,NA,TRUE,TRUE,96.605263157,24.2094267564,33.16125,1.219999994,0.0315825343132019,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.22189153439154,0.322751321164021,1,Juan,Cuadrado,#000000
2931,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479015903,AttemptSaved,9885,208077,Danilo,86.6750032757518,32.475,69,NA,TRUE,TRUE,90.9,32.6275,33.16125,1.219999994,0.0742099583148956,NA,LeftFoot,FromCorner,SecondHalf,FALSE,1.22189153439154,0.322751321164021,1,,Danilo,#000000
2932,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479017449,Miss,9885,1189288,Federico Gatti,94,30.3400005817413,72,NA,FALSE,FALSE,NA,NA,33.77125,4.0980689704,0.0491817891597748,NA,Header,SetPiece,SecondHalf,FALSE,1.03780332542952,0.677248677248677,0.624684459556601,Federico,Gatti,#000000
2933,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479018183,Goal,9885,951712,Nicolo Fagioli,90.5,46.8033131675871,73,NA,FALSE,TRUE,NA,NA,30.7975,1.9070526222,0.0270634293556213,0.7322,RightFoot,RegularPlay,SecondHalf,FALSE,1.84722222222222,0.504511275714286,1,Nicolo,Fagioli,#000000
2934,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479019363,AttemptSaved,9888,507007,Assan Ceesay,85.0647091577518,35.2199988365173,75,NA,TRUE,TRUE,88.3926470588,35.0675,34.4575,1.219999994,0.058782696723938,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.878968253968253,0.322751321164021,1,Assan,Ceesay,#ED1921
2935,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479022273,Miss,9888,950199,Morten Hjulmand,79.7820371175344,31.8650005817413,79,NA,FALSE,FALSE,NA,NA,44.7714649638,0.7127368386,0.0269069075584412,NA,RightFoot,FromCorner,SecondHalf,FALSE,0,0.0661689789638937,0.350927196319495,Morten,Hjulmand,#ED1921
2936,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479029199,Post,9888,950199,Morten Hjulmand,90.1999969482422,21.3368147555564,89,NA,FALSE,FALSE,NA,NA,37.732,0.160526315,0.0384950935840607,NA,RightFoot,FromCorner,SecondHalf,FALSE,0.012698412698413,0.0424672791005291,1,Morten,Hjulmand,#ED1921
2937,3919144,12,55,Serie A,Serie A Round 12,55,2022/2023,"Sat, Oct 29, 2022, 16:00 UTC",9888,Lecce,#ED1921,9885,Juventus,#000000,2479033277,Miss,9888,964535,Kristoffer Askildsen,95.6403479313214,31.5599994182587,90,5,FALSE,FALSE,99.3070175438,39.460952382,45.8924840726,0.9824210478,0.104897737503052,NA,OtherBodyParts,RegularPlay,SecondHalf,FALSE,0,0.0826085653596522,0.317847808491838,Kristoffer,Askildsen,#ED1921
